,date,products_sold,price,trends
822,2017-01-21,157,197.54,62
823,2017-01-22,150,197.71,62
824,2017-01-23,154,204.68,62
825,2017-01-24,166,205.89,62
826,2017-01-25,157,182.59,62
827,2017-01-26,152,198.01,62
828,2017-01-27,159,193.62,62
829,2017-01-28,143,184.46,62
830,2017-01-29,142,201.21,62
831,2017-01-30,142,202.93,62
832,2017-01-31,157,184.9,62
833,2017-02-01,159,191.07,62
834,2017-02-02,136,199.47,62
835,2017-02-03,155,187.56,62
836,2017-02-04,160,206.24,62
837,2017-02-05,153,204.25,62
838,2017-02-06,161,191.68,62
839,2017-02-07,172,205.21,62
840,2017-02-08,161,194.99,62
841,2017-02-09,157,218.87,62
842,2017-02-10,159,211.04,62
843,2017-02-11,162,198.31,62
844,2017-02-12,156,190.51,62
845,2017-02-13,149,187.88,62
846,2017-02-14,158,197.82,62
847,2017-02-15,164,210.3,62
848,2017-02-16,162,190.68,62
849,2017-02-17,174,208.68,62
850,2017-02-18,163,205.83,56
851,2017-02-19,168,205.74,56
852,2017-02-20,176,220.09,56
853,2017-02-21,172,216.65,56
854,2017-02-22,161,201.15,56
855,2017-02-23,156,213.79,56
856,2017-02-24,178,201.4,56
857,2017-02-25,170,196.54,56
858,2017-02-26,153,203.24,56
859,2017-02-27,147,188.64,56
860,2017-02-28,153,198.29,56
861,2017-03-01,169,207.05,56
862,2017-03-02,159,199.87,56
863,2017-03-03,159,178.07,56
864,2017-03-04,150,202.14,56
865,2017-03-05,156,203.22,56
866,2017-03-06,157,202.77,56
867,2017-03-07,145,204.22,56
868,2017-03-08,144,190.66,56
869,2017-03-09,147,194.48,56
870,2017-03-10,143,191.92,56
871,2017-03-11,148,198.65,56
872,2017-03-12,138,194.4,56
873,2017-03-13,145,182.21,56
874,2017-03-14,156,192.62,56
875,2017-03-15,148,180.04,56
876,2017-03-16,143,188.75,56
877,2017-03-17,132,181.41,56
878,2017-03-18,166,185.3,58
879,2017-03-19,160,203.75,58
880,2017-03-20,153,191.71,58
881,2017-03-21,162,176.52,58
882,2017-03-22,146,193.63,58
883,2017-03-23,161,176.68,58
884,2017-03-24,133,190.47,58
885,2017-03-25,135,186.83,58
886,2017-03-26,142,191.33,58
887,2017-03-27,153,173.15,58
888,2017-03-28,141,178.35,58
889,2017-03-29,155,185.7,58
890,2017-03-30,144,188.22,58
891,2017-03-31,147,192.35,58
892,2017-04-01,155,192.7,58
893,2017-04-02,164,170.96,58
894,2017-04-03,145,195.42,58
895,2017-04-04,148,176.5,58
896,2017-04-05,143,173.58,58
897,2017-04-06,133,165.91,58
898,2017-04-07,135,177.56,58
899,2017-04-08,131,171.01,58
900,2017-04-09,129,191.25,58
901,2017-04-10,144,172.83,58
902,2017-04-11,140,161.19,58
903,2017-04-12,128,188.38,58
904,2017-04-13,143,193.33,58
905,2017-04-14,146,172.39,58
906,2017-04-15,142,188.85,58
907,2017-04-16,139,193.71,58
908,2017-04-17,141,160.1,58
909,2017-04-18,146,190.6,56
910,2017-04-19,145,182.02,56
911,2017-04-20,122,171.87,56
912,2017-04-21,124,177.09,56
913,2017-04-22,131,170.04,56
914,2017-04-23,129,165.43,56
915,2017-04-24,137,156.25,56
916,2017-04-25,129,175.5,56
917,2017-04-26,126,168.64,56
918,2017-04-27,141,176.06,56
919,2017-04-28,141,192.65,56
920,2017-04-29,140,193.63,56
921,2017-04-30,151,180.08,56
922,2017-05-01,152,175.21,56
923,2017-05-02,132,171.33,56
924,2017-05-03,133,177.24,56
925,2017-05-04,144,188.79,56
926,2017-05-05,145,188.89,56
927,2017-05-06,146,176.55,56
928,2017-05-07,140,182.34,56
929,2017-05-08,153,180.47,56
930,2017-05-09,145,196.44,56
931,2017-05-10,146,170.79,56
932,2017-05-11,147,186.65,56
933,2017-05-12,160,201.98,56
934,2017-05-13,169,178.91,56
935,2017-05-14,147,182.4,56
936,2017-05-15,143,194.55,56
937,2017-05-16,135,188.8,56
938,2017-05-17,159,204.16,56
939,2017-05-18,134,173.07,55
940,2017-05-19,141,183.3,55
941,2017-05-20,143,179.77,55
942,2017-05-21,151,198.55,55
943,2017-05-22,158,179.54,55
944,2017-05-23,145,183.48,55
945,2017-05-24,146,200.93,55
946,2017-05-25,149,202.73,55
947,2017-05-26,160,194.47,55
948,2017-05-27,159,180.23,55
949,2017-05-28,149,188.81,55
950,2017-05-29,136,189.02,55
951,2017-05-30,147,205.55,55
952,2017-05-31,136,191.5,55
953,2017-06-01,141,190.25,55
954,2017-06-02,143,198.06,55
955,2017-06-03,143,183.38,55
956,2017-06-04,147,190.13,55
957,2017-06-05,160,179.04,55
958,2017-06-06,149,201.44,55
959,2017-06-07,160,199.64,55
960,2017-06-08,161,194.15,55
961,2017-06-09,168,193.03,55
962,2017-06-10,144,210.74,55
963,2017-06-11,149,205.71,55
964,2017-06-12,165,204.77,55
965,2017-06-13,157,211.34,55
966,2017-06-14,146,206.07,55
967,2017-06-15,163,214.27,55
968,2017-06-16,164,198.23,55
969,2017-06-17,155,218.56,55
970,2017-06-18,169,201.78,57
971,2017-06-19,173,208.04,57
972,2017-06-20,164,210.96,57
973,2017-06-21,178,201.69,57
974,2017-06-22,175,203.29,57
975,2017-06-23,168,209.45,57
976,2017-06-24,166,200.54,57
977,2017-06-25,165,202.18,57
978,2017-06-26,157,206.29,57
979,2017-06-27,169,209.44,57
980,2017-06-28,167,196.25,57
981,2017-06-29,153,185.43,57
982,2017-06-30,160,211.02,57
983,2017-07-01,161,210.57,57
984,2017-07-02,160,200.12,57
985,2017-07-03,161,200.8,57
986,2017-07-04,153,207.12,57
987,2017-07-05,161,218.76,57
988,2017-07-06,142,206.18,57
989,2017-07-07,149,192.94,57
990,2017-07-08,146,210.33,57
991,2017-07-09,170,193.27,57
992,2017-07-10,162,192.46,57
993,2017-07-11,156,189.1,57
994,2017-07-12,151,201.19,57
995,2017-07-13,154,198.8,57
996,2017-07-14,171,195.53,57
997,2017-07-15,153,197.65,57
998,2017-07-16,146,192.87,57
999,2017-07-17,169,196.73,57
1000,2017-07-18,165,204.64,61
1001,2017-07-19,170,206.81,61
1002,2017-07-20,170,199.99,61
1003,2017-07-21,155,181.03,61
1004,2017-07-22,155,203.92,61
1005,2017-07-23,162,184.35,61
1006,2017-07-24,158,198.73,61
1007,2017-07-25,156,199.32,61
1008,2017-07-26,160,207.47,61
1009,2017-07-27,165,200.99,61
1010,2017-07-28,153,208.49,61
1011,2017-07-29,170,205.6,61
1012,2017-07-30,175,203.39,61
1013,2017-07-31,175,216.98,61
1014,2017-08-01,175,213.66,61
1015,2017-08-02,154,225.61,61
1016,2017-08-03,151,190.89,61
1017,2017-08-04,145,209.48,61
1018,2017-08-05,167,215.96,61
1019,2017-08-06,150,200.83,61
1020,2017-08-07,147,200.94,61
1021,2017-08-08,161,188.87,61
1022,2017-08-09,139,210.45,61
1023,2017-08-10,166,194.79,61
1024,2017-08-11,155,209.99,61
1025,2017-08-12,156,204.03,61
1026,2017-08-13,164,205.57,61
1027,2017-08-14,167,196.13,61
1028,2017-08-15,148,188.54,61
1029,2017-08-16,161,186.28,61
1030,2017-08-17,154,185.46,61
1031,2017-08-18,143,199.71,62
1032,2017-08-19,146,176.44,62
1033,2017-08-20,147,181.45,62
1034,2017-08-21,146,188.65,62
1035,2017-08-22,140,203.31,62
1036,2017-08-23,162,192.71,62
1037,2017-08-24,152,194.41,62
1038,2017-08-25,157,197.71,62
1039,2017-08-26,144,200.28,62
1040,2017-08-27,159,206.95,62
1041,2017-08-28,172,209.69,62
1042,2017-08-29,165,210.81,62
1043,2017-08-30,169,195.43,62
1044,2017-08-31,178,203.62,62
1045,2017-09-01,165,206.64,62
1046,2017-09-02,169,191.37,62
1047,2017-09-03,158,194.56,62
1048,2017-09-04,157,215.7,62
1049,2017-09-05,167,214.9,62
1050,2017-09-06,172,205.5,62
1051,2017-09-07,173,201.5,62
1052,2017-09-08,172,222.35,62
1053,2017-09-09,174,204.39,62
1054,2017-09-10,188,214.85,62
1055,2017-09-11,184,212.74,62
1056,2017-09-12,175,222.75,62
1057,2017-09-13,167,215.76,62
1058,2017-09-14,178,212.88,62
1059,2017-09-15,169,224.42,62
1060,2017-09-16,170,207.01,62
1061,2017-09-17,172,200.6,62
1062,2017-09-18,158,214.41,91
1063,2017-09-19,177,215.51,91
1064,2017-09-20,176,212.15,91
1065,2017-09-21,179,208.27,91
1066,2017-09-22,171,218.63,91
1067,2017-09-23,176,210.15,91
1068,2017-09-24,171,216.72,91
1069,2017-09-25,174,219.03,91
1070,2017-09-26,169,214.52,91
1071,2017-09-27,169,232.5,91
1072,2017-09-28,166,218.93,91
1073,2017-09-29,168,210.56,91
1074,2017-09-30,172,196.27,91
1075,2017-10-01,161,210.99,91
1076,2017-10-02,167,207.05,91
1077,2017-10-03,191,225.23,91
1078,2017-10-04,177,205.66,91
1079,2017-10-05,156,206.23,91
1080,2017-10-06,171,239.31,91
1081,2017-10-07,195,231.79,91
1082,2017-10-08,178,216.22,91
1083,2017-10-09,184,234.66,91
1084,2017-10-10,173,218.79,91
1085,2017-10-11,197,216.62,91
1086,2017-10-12,184,230.3,91
1087,2017-10-13,169,222.25,91
1088,2017-10-14,187,228.77,91
1089,2017-10-15,177,217.47,91
1090,2017-10-16,183,223.28,91
1091,2017-10-17,181,225.72,91
1092,2017-10-18,195,212.93,71
1093,2017-10-19,197,226.99,71
1094,2017-10-20,193,235.71,71
1095,2017-10-21,186,230.85,71
1096,2017-10-22,188,222.86,71
1097,2017-10-23,181,228.55,71
1098,2017-10-24,186,230.32,71
1099,2017-10-25,184,231.41,71
1100,2017-10-26,177,233.81,71
1101,2017-10-27,183,225.91,71
1102,2017-10-28,182,219.06,71
1103,2017-10-29,195,218.69,71
1104,2017-10-30,173,229.61,71
1105,2017-10-31,171,213.26,71
1106,2017-11-01,185,232.3,71
1107,2017-11-02,176,216.86,71
1108,2017-11-03,182,224.57,71
1109,2017-11-04,191,221.76,71
1110,2017-11-05,181,221.36,71
1111,2017-11-06,172,207.86,71
1112,2017-11-07,164,214.71,71
1113,2017-11-08,166,208.37,71
1114,2017-11-09,161,211.64,71
1115,2017-11-10,173,209.48,71
1116,2017-11-11,167,214.64,71
1117,2017-11-12,169,204.14,71
1118,2017-11-13,167,208.89,71
1119,2017-11-14,169,211.58,71
1120,2017-11-15,160,216.0,71
1121,2017-11-16,184,218.91,71
1122,2017-11-17,176,212.13,71
1123,2017-11-18,169,214.73,84
1124,2017-11-19,185,214.11,84
1125,2017-11-20,174,218.37,84
1126,2017-11-21,190,225.29,84
1127,2017-11-22,182,207.42,84
1128,2017-11-23,197,208.42,84
1129,2017-11-24,175,207.96,84
1130,2017-11-25,164,209.35,84
1131,2017-11-26,192,216.86,84
1132,2017-11-27,165,234.38,84
1133,2017-11-28,173,228.33,84
1134,2017-11-29,168,223.29,84
1135,2017-11-30,199,226.45,84
1136,2017-12-01,191,229.42,84
1137,2017-12-02,183,196.61,84
1138,2017-12-03,170,213.64,84
1139,2017-12-04,176,232.18,84
1140,2017-12-05,174,226.23,84
1141,2017-12-06,176,204.5,84
1142,2017-12-07,157,216.59,84
1143,2017-12-08,167,192.91,84
1144,2017-12-09,165,213.74,84
1145,2017-12-10,169,197.28,84
1146,2017-12-11,174,213.65,84
1147,2017-12-12,151,209.08,84
1148,2017-12-13,166,190.89,84
1149,2017-12-14,189,199.75,84
1150,2017-12-15,158,195.87,84
1151,2017-12-16,156,198.41,84
1152,2017-12-17,161,202.49,84
1153,2017-12-18,159,202.8,77
1154,2017-12-19,160,193.11,77
1155,2017-12-20,154,197.76,77
1156,2017-12-21,151,195.29,77
1157,2017-12-22,145,200.06,77
1158,2017-12-23,172,207.21,77
1159,2017-12-24,167,189.58,77
1160,2017-12-25,160,192.58,77
1161,2017-12-26,153,219.1,77
1162,2017-12-27,164,215.12,77
1163,2017-12-28,166,204.72,77
1164,2017-12-29,176,196.02,77
1165,2017-12-30,155,195.55,77
1166,2017-12-31,160,210.2,77
1167,2018-01-01,170,216.07,77
1168,2018-01-02,157,193.01,77
1169,2018-01-03,160,192.86,77
1170,2018-01-04,165,189.37,77
1171,2018-01-05,164,204.54,77
1172,2018-01-06,169,207.63,77
1173,2018-01-07,172,204.31,77
1174,2018-01-08,171,215.3,77
1175,2018-01-09,167,219.23,77
1176,2018-01-10,177,224.59,77
1177,2018-01-11,167,209.68,77
1178,2018-01-12,176,227.69,77
1179,2018-01-13,153,199.83,77
1180,2018-01-14,164,208.25,77
1181,2018-01-15,170,219.3,77
1182,2018-01-16,162,205.29,77
1183,2018-01-17,162,203.76,77
1184,2018-01-18,164,211.97,65
1185,2018-01-19,169,197.37,65
1186,2018-01-20,155,207.07,65
1187,2018-01-21,183,204.15,65
1188,2018-01-22,167,222.28,65
1189,2018-01-23,170,198.76,65
1190,2018-01-24,160,223.29,65
1191,2018-01-25,166,232.49,65
1192,2018-01-26,174,209.81,65
1193,2018-01-27,158,199.54,65
1194,2018-01-28,161,202.82,65
1195,2018-01-29,168,191.68,65
1196,2018-01-30,153,191.83,65
1197,2018-01-31,158,187.68,65
1198,2018-02-01,164,200.26,65
1199,2018-02-02,174,204.76,65
1200,2018-02-03,170,202.51,65
1201,2018-02-04,158,207.13,65
1202,2018-02-05,156,211.84,65
1203,2018-02-06,160,196.34,65
1204,2018-02-07,156,210.6,65
1205,2018-02-08,164,210.19,65
1206,2018-02-09,162,215.1,65
1207,2018-02-10,162,208.84,65
1208,2018-02-11,176,223.43,65
1209,2018-02-12,175,198.88,65
1210,2018-02-13,156,208.62,65
1211,2018-02-14,165,216.87,65
1212,2018-02-15,174,213.86,65
1213,2018-02-16,173,218.89,65
1214,2018-02-17,165,214.83,65
1215,2018-02-18,174,220.69,61
1216,2018-02-19,171,216.69,61
1217,2018-02-20,172,216.9,61
1218,2018-02-21,193,216.89,61
1219,2018-02-22,176,226.49,61
1220,2018-02-23,174,219.61,61
1221,2018-02-24,178,217.64,61
1222,2018-02-25,168,208.2,61
1223,2018-02-26,171,201.0,61
1224,2018-02-27,159,210.94,61
1225,2018-02-28,163,198.68,61
1226,2018-03-01,161,214.65,61
1227,2018-03-02,176,198.84,61
1228,2018-03-03,159,195.92,61
1229,2018-03-04,149,207.36,61
1230,2018-03-05,169,208.97,61
1231,2018-03-06,172,219.67,61
1232,2018-03-07,168,196.96,61
1233,2018-03-08,167,202.49,61
1234,2018-03-09,155,204.95,61
1235,2018-03-10,164,200.95,61
1236,2018-03-11,153,198.06,61
1237,2018-03-12,141,191.99,61
1238,2018-03-13,146,192.25,61
1239,2018-03-14,162,206.11,61
1240,2018-03-15,156,206.39,61
1241,2018-03-16,155,189.42,61
1242,2018-03-17,153,201.01,61
1243,2018-03-18,163,202.19,57
1244,2018-03-19,166,202.39,57
1245,2018-03-20,169,202.33,57
1246,2018-03-21,144,199.4,57
1247,2018-03-22,174,182.78,57
1248,2018-03-23,158,199.02,57
1249,2018-03-24,156,199.99,57
1250,2018-03-25,135,189.44,57
1251,2018-03-26,153,200.43,57
1252,2018-03-27,157,211.33,57
1253,2018-03-28,157,190.48,57
1254,2018-03-29,159,209.35,57
1255,2018-03-30,157,196.23,57
1256,2018-03-31,159,209.81,57
1257,2018-04-01,186,197.81,57
1258,2018-04-02,165,204.69,57
1259,2018-04-03,137,199.81,57
1260,2018-04-04,144,204.36,57
1261,2018-04-05,155,190.46,57
1262,2018-04-06,147,198.37,57
1263,2018-04-07,141,196.41,57
1264,2018-04-08,143,181.01,57
1265,2018-04-09,160,173.77,57
1266,2018-04-10,146,188.54,57
1267,2018-04-11,154,190.13,57
1268,2018-04-12,157,192.2,57
1269,2018-04-13,146,197.03,57
1270,2018-04-14,147,190.92,57
1271,2018-04-15,146,188.37,57
1272,2018-04-16,148,190.28,57
1273,2018-04-17,142,172.04,57
1274,2018-04-18,144,184.39,55
1275,2018-04-19,147,184.73,55
1276,2018-04-20,124,190.42,55
1277,2018-04-21,142,191.21,55
1278,2018-04-22,145,168.5,55
1279,2018-04-23,133,176.92,55
1280,2018-04-24,132,175.85,55
1281,2018-04-25,167,178.4,55
1282,2018-04-26,134,180.11,55
1283,2018-04-27,154,187.69,55
1284,2018-04-28,146,199.95,55
1285,2018-04-29,153,191.54,55
1286,2018-04-30,163,185.64,55
1287,2018-05-01,148,193.3,55
1288,2018-05-02,151,189.79,55
1289,2018-05-03,161,203.57,55
1290,2018-05-04,147,204.28,55
1291,2018-05-05,149,192.02,55
1292,2018-05-06,166,190.58,55
1293,2018-05-07,167,190.86,55
1294,2018-05-08,147,195.54,55
1295,2018-05-09,158,211.2,55
1296,2018-05-10,156,211.21,55
1297,2018-05-11,172,190.3,55
1298,2018-05-12,165,197.11,55
1299,2018-05-13,157,202.29,55
1300,2018-05-14,159,199.75,55
1301,2018-05-15,164,207.27,55
1302,2018-05-16,162,206.27,55
1303,2018-05-17,153,192.54,55
1304,2018-05-18,137,201.93,55
1305,2018-05-19,155,202.17,55
1306,2018-05-20,158,207.88,55
1307,2018-05-21,159,195.13,55
1308,2018-05-22,138,205.54,55
1309,2018-05-23,160,187.71,55
1310,2018-05-24,165,210.73,55
1311,2018-05-25,170,208.12,55
1312,2018-05-26,164,189.08,55
1313,2018-05-27,155,199.21,55
1314,2018-05-28,155,204.89,55
1315,2018-05-29,159,208.6,55
1316,2018-05-30,161,205.63,55
1317,2018-05-31,164,186.99,55
1318,2018-06-01,153,188.62,55
1319,2018-06-02,160,202.61,55
1320,2018-06-03,153,209.08,55
1321,2018-06-04,162,191.76,55
1322,2018-06-05,162,194.71,55
1323,2018-06-06,176,209.66,55
1324,2018-06-07,166,203.44,55
1325,2018-06-08,179,227.22,55
1326,2018-06-09,186,217.53,55
1327,2018-06-10,165,212.01,55
1328,2018-06-11,160,224.21,55
1329,2018-06-12,165,211.21,55
1330,2018-06-13,158,215.23,55
1331,2018-06-14,163,198.49,55
1332,2018-06-15,173,213.65,55
1333,2018-06-16,183,219.09,55
1334,2018-06-17,157,219.22,55
1335,2018-06-18,191,209.88,56
1336,2018-06-19,184,198.22,56
1337,2018-06-20,181,224.66,56
1338,2018-06-21,175,224.61,56
1339,2018-06-22,187,225.51,56
1340,2018-06-23,171,213.93,56
1341,2018-06-24,174,214.02,56
1342,2018-06-25,180,227.17,56
1343,2018-06-26,190,216.6,56
1344,2018-06-27,168,219.39,56
1345,2018-06-28,157,209.64,56
1346,2018-06-29,171,212.37,56
1347,2018-06-30,173,212.56,56
1348,2018-07-01,175,206.48,56
1349,2018-07-02,182,205.87,56
1350,2018-07-03,167,216.1,56
1351,2018-07-04,169,223.73,56
1352,2018-07-05,182,218.57,56
1353,2018-07-06,183,219.71,56
1354,2018-07-07,167,205.4,56
1355,2018-07-08,169,209.5,56
1356,2018-07-09,155,197.98,56
1357,2018-07-10,167,216.55,56
1358,2018-07-11,162,201.93,56
1359,2018-07-12,164,192.5,56
1360,2018-07-13,153,195.56,56
1361,2018-07-14,161,198.04,56
1362,2018-07-15,171,189.17,56
1363,2018-07-16,159,206.19,56
1364,2018-07-17,182,200.17,56
1365,2018-07-18,162,221.34,57
1366,2018-07-19,166,217.84,57
1367,2018-07-20,162,203.92,57
1368,2018-07-21,175,215.29,57
1369,2018-07-22,165,211.58,57
1370,2018-07-23,174,214.37,57
1371,2018-07-24,187,217.71,57
1372,2018-07-25,165,210.46,57
1373,2018-07-26,173,218.39,57
1374,2018-07-27,171,208.08,57
1375,2018-07-28,157,214.64,57
1376,2018-07-29,169,238.81,57
1377,2018-07-30,172,220.36,57
1378,2018-07-31,190,212.97,57
1379,2018-08-01,167,220.86,57
1380,2018-08-02,170,214.11,57
1381,2018-08-03,170,211.59,57
1382,2018-08-04,175,224.2,57
1383,2018-08-05,160,211.13,57
1384,2018-08-06,162,202.02,57
1385,2018-08-07,164,227.78,57
1386,2018-08-08,182,199.95,57
1387,2018-08-09,172,204.88,57
1388,2018-08-10,167,220.6,57
1389,2018-08-11,162,214.28,57
1390,2018-08-12,169,210.13,57
1391,2018-08-13,181,211.64,57
1392,2018-08-14,174,225.04,57
1393,2018-08-15,164,200.91,57
1394,2018-08-16,160,203.2,57
1395,2018-08-17,155,203.43,57
1396,2018-08-18,166,212.33,56
1397,2018-08-19,163,204.67,56
1398,2018-08-20,148,197.06,56
1399,2018-08-21,143,183.85,56
1400,2018-08-22,161,202.49,56
1401,2018-08-23,158,213.03,56
1402,2018-08-24,168,209.72,56
1403,2018-08-25,166,209.49,56
1404,2018-08-26,169,213.39,56
1405,2018-08-27,167,200.01,56
1406,2018-08-28,182,228.27,56
1407,2018-08-29,177,213.47,56
1408,2018-08-30,166,215.34,56
1409,2018-08-31,181,207.06,56
1410,2018-09-01,168,213.15,56
1411,2018-09-02,166,220.81,56
1412,2018-09-03,172,223.29,56
1413,2018-09-04,168,207.31,56
1414,2018-09-05,162,232.31,56
1415,2018-09-06,174,219.79,56
1416,2018-09-07,184,217.66,56
1417,2018-09-08,166,217.23,56
1418,2018-09-09,184,223.79,56
1419,2018-09-10,176,238.56,56
1420,2018-09-11,192,235.98,56
1421,2018-09-12,183,233.57,56
1422,2018-09-13,167,230.62,56
1423,2018-09-14,191,227.15,56
1424,2018-09-15,177,232.02,56
1425,2018-09-16,189,231.03,56
1426,2018-09-17,174,222.55,56
1427,2018-09-18,185,212.61,70
1428,2018-09-19,177,221.06,70
1429,2018-09-20,194,228.84,70
1430,2018-09-21,181,230.71,70
1431,2018-09-22,183,221.21,70
1432,2018-09-23,196,218.83,70
1433,2018-09-24,195,220.05,70
1434,2018-09-25,179,232.37,70
1435,2018-09-26,182,208.72,70
1436,2018-09-27,178,222.74,70
1437,2018-09-28,179,213.05,70
1438,2018-09-29,186,220.38,70
1439,2018-09-30,178,223.87,70
1440,2018-10-01,171,220.8,70
1441,2018-10-02,166,215.89,70
1442,2018-10-03,194,223.04,70
1443,2018-10-04,180,226.58,70
1444,2018-10-05,175,228.23,70
1445,2018-10-06,187,247.87,70
1446,2018-10-07,203,241.07,70
1447,2018-10-08,204,223.95,70
1448,2018-10-09,192,234.96,70
1449,2018-10-10,176,229.82,70
1450,2018-10-11,197,230.95,70
1451,2018-10-12,182,230.16,70
1452,2018-10-13,192,227.42,70
1453,2018-10-14,211,234.38,70
1454,2018-10-15,176,225.29,70
1455,2018-10-16,186,245.8,70
1456,2018-10-17,173,245.82,70
1457,2018-10-18,195,231.7,61
1458,2018-10-19,190,247.59,61
1459,2018-10-20,203,243.82,61
1460,2018-10-21,211,237.1,61
1461,2018-10-22,197,240.64,61
1462,2018-10-23,194,248.87,61
1463,2018-10-24,211,243.81,61
1464,2018-10-25,195,235.42,61
1465,2018-10-26,204,228.05,61
1466,2018-10-27,190,242.15,61
1467,2018-10-28,186,240.84,61
1468,2018-10-29,188,225.8,61
1469,2018-10-30,196,246.88,61
1470,2018-10-31,188,223.08,61
1471,2018-11-01,203,221.46,61
1472,2018-11-02,191,248.83,61
1473,2018-11-03,184,227.28,61
1474,2018-11-04,187,226.63,61
1475,2018-11-05,196,224.18,61
1476,2018-11-06,179,224.15,61
1477,2018-11-07,174,224.88,61
1478,2018-11-08,195,240.91,61
1479,2018-11-09,187,216.4,61
1480,2018-11-10,162,217.2,61
1481,2018-11-11,187,217.52,61
1482,2018-11-12,181,222.21,61
1483,2018-11-13,185,230.25,61
1484,2018-11-14,172,213.35,61
1485,2018-11-15,180,212.23,61
1486,2018-11-16,175,219.49,61
1487,2018-11-17,188,234.46,61
1488,2018-11-18,195,240.61,62
1489,2018-11-19,183,223.23,62
1490,2018-11-20,178,224.19,62
1491,2018-11-21,186,222.57,62
1492,2018-11-22,184,212.33,62
1493,2018-11-23,180,216.75,62
1494,2018-11-24,177,232.19,62
1495,2018-11-25,182,215.67,62
1496,2018-11-26,203,240.19,62
1497,2018-11-27,188,221.94,62
1498,2018-11-28,192,215.66,62
1499,2018-11-29,189,228.37,62
1500,2018-11-30,189,223.36,62
1501,2018-12-01,206,232.29,62
1502,2018-12-02,190,226.1,62
1503,2018-12-03,173,212.95,62
1504,2018-12-04,190,222.19,62
1505,2018-12-05,172,220.94,62
1506,2018-12-06,166,215.76,62
1507,2018-12-07,171,215.7,62
1508,2018-12-08,188,220.23,62
1509,2018-12-09,168,223.29,62
1510,2018-12-10,182,220.49,62
1511,2018-12-11,176,212.57,62
1512,2018-12-12,170,215.41,62
1513,2018-12-13,173,207.67,62
1514,2018-12-14,193,214.07,62
1515,2018-12-15,181,225.92,62
1516,2018-12-16,159,196.2,62
1517,2018-12-17,167,215.84,62
1518,2018-12-18,170,205.95,62
1519,2018-12-19,165,198.71,62
1520,2018-12-20,157,209.5,62
1521,2018-12-21,158,214.98,62
1522,2018-12-22,175,221.81,62
1523,2018-12-23,158,227.23,62
1524,2018-12-24,163,207.82,62
1525,2018-12-25,176,216.12,62
1526,2018-12-26,170,206.19,62
1527,2018-12-27,182,207.44,62
1528,2018-12-28,179,224.9,62
1529,2018-12-29,173,217.58,62
1530,2018-12-30,167,215.26,62
1531,2018-12-31,186,205.01,62
1532,2019-01-01,172,224.14,62
1533,2019-01-02,173,213.19,62
1534,2019-01-03,164,207.01,62
1535,2019-01-04,168,214.22,62
1536,2019-01-05,188,222.97,62
1537,2019-01-06,179,217.25,62
1538,2019-01-07,182,210.72,62
1539,2019-01-08,165,220.93,62
1540,2019-01-09,179,232.9,62
1541,2019-01-10,185,221.15,62
1542,2019-01-11,189,208.02,62
1543,2019-01-12,172,218.74,62
1544,2019-01-13,177,219.9,62
1545,2019-01-14,172,219.11,62
1546,2019-01-15,188,217.83,62
1547,2019-01-16,169,217.27,62
1548,2019-01-17,167,207.53,62
1549,2019-01-18,167,210.44,55
1550,2019-01-19,167,228.52,55
1551,2019-01-20,172,211.85,55
1552,2019-01-21,170,222.24,55
1553,2019-01-22,183,212.56,55
1554,2019-01-23,171,213.21,55
1555,2019-01-24,182,219.92,55
1556,2019-01-25,176,223.33,55
1557,2019-01-26,170,229.52,55
1558,2019-01-27,176,216.89,55
1559,2019-01-28,172,217.38,55
1560,2019-01-29,161,213.74,55
1561,2019-01-30,163,210.29,55
1562,2019-01-31,181,205.1,55
1563,2019-02-01,161,215.25,55
1564,2019-02-02,183,207.63,55
1565,2019-02-03,178,223.58,55
1566,2019-02-04,179,211.28,55
1567,2019-02-05,195,233.86,55
1568,2019-02-06,171,237.42,55
1569,2019-02-07,202,216.27,55
1570,2019-02-08,188,223.63,55
1571,2019-02-09,181,224.46,55
1572,2019-02-10,174,219.79,55
1573,2019-02-11,178,234.05,55
1574,2019-02-12,171,224.1,55
1575,2019-02-13,172,237.64,55
1576,2019-02-14,173,215.05,55
1577,2019-02-15,193,230.16,55
1578,2019-02-16,181,236.94,55
1579,2019-02-17,195,226.59,55
1580,2019-02-18,192,223.94,54
1581,2019-02-19,205,233.02,54
1582,2019-02-20,200,218.51,54
1583,2019-02-21,180,232.54,54
1584,2019-02-22,187,224.74,54
1585,2019-02-23,165,238.99,54
1586,2019-02-24,182,222.49,54
1587,2019-02-25,165,205.81,54
1588,2019-02-26,181,218.51,54
1589,2019-02-27,175,204.96,54
1590,2019-02-28,181,230.44,54
1591,2019-03-01,173,218.28,54
1592,2019-03-02,173,217.86,54
1593,2019-03-03,161,222.58,54
1594,2019-03-04,188,204.7,54
1595,2019-03-05,182,238.44,54
1596,2019-03-06,168,216.77,54
1597,2019-03-07,170,215.28,54
1598,2019-03-08,179,225.93,54
1599,2019-03-09,164,207.14,54
1600,2019-03-10,166,199.67,54
1601,2019-03-11,179,205.03,54
1602,2019-03-12,157,209.65,54
1603,2019-03-13,164,202.87,54
1604,2019-03-14,172,207.0,54
1605,2019-03-15,168,201.26,54
1606,2019-03-16,151,201.15,54
1607,2019-03-17,181,203.83,54
